Job_Name,Company_Name,Location,Salary,Description,Skills
Php Internship,VM3 Tech Solutions,India,4000,Job Description We are urgently looking For PHP Interns. The candidate will get live projects during their Internship. They will get Knowledge how to work…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Web Developer,MISCOS Technologies (P) LTD,"Pune, Maharashtra",15000 - 30000,Can apply for Remote Working as a full-time developer.Knowledge of PHP web frameworks CodeIgniter/Laravell/Yii..Familiarity with SQL/MySQL databases.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP/ Flex Developer,nahar technologies,"Bengaluru, Karnataka",NA,"Software Developer (Adobe FLEX , PHP).NTPL requires web programmers for the development of online web applications for content management and graphical data…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP / Laravel Developer,Centre Source Technologies,NA,25000 - 30000,"Are you an expert in PHP / Laravel Development?Well, We have an opening for you!Come be a part of a young and energetic team.Expected Start Date: 26/8/2020.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Web Developer,T.S Outsourcing Services,NA,25000 - 35000,Our company is looking for a talented Web Developer that will be in charge of maintaining our eCommerce website.Regularly update our Magento installation.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Vetron IT Services,NA,NA,We at Vetron IT Services looking for PHP Developers.Strong knowledge of PHP web frameworks such as Codeigniter/Laravel.Understanding of MVC design patterns.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer with Codeignitor Experience,Coral Technologies,NA,20000 - 35000,We are a company with 6 developer team develop own product based systems for our hospital portfolio .PHP Developer with codeignitor experience ONLY *.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,NA,30000 - 50000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,FirstNucleus Internet Technologies,"J. P. Nagar, Bengaluru, Karnataka",380000,"Design build and maintain high performance, implementation of low-latency, high-availability, and performance applications.Total work: 4 years (Required).","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Junior PHP Developer,JD Softtech,India,300000,We are seeking for a PHP Laravel Developer responsible for both back-end and front-end development.This position requires a combination of programming skills …,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP/ Flex Developer,Alakmalak Technologies Pvt. Ltd.,"Visakhapatnam, Andhra Pradesh",510000,"We are looking for a PHP developer to developed scalable software solutions.As a PHP web developer, you should be comfortable with both front-end and back-end…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP / Laravel Developer,T.S Outsourcing Services,"Bengaluru, Karnataka",350000,Can apply for Remote Working as a full-time developer.Knowledge of PHP web frameworks CodeIgniter/Laravell/Yii..Familiarity with SQL/MySQL databases.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,JD Softtech,nan,400000,"Design build and maintain high performance, implementation of low-latency, high-availability, and performance applications.Total work: 4 years (Required).","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,JD Softtech,"Borivali, Mumbai, Maharashtra",300000,"The ideal candidate is a skilled creative professional that thrives in a team environment.You will create the look, layout and features of our product tools,…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer - Min 1 year to 5 years of experience,JD Softtech,India,590000,"Greetings from the iNextrix technology Pvt Ltd..!!!INextrix Technologies Pvt. Ltd., an innovative provider of IT services, solutions, products focused on.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Developer Trainee,Convergence IT Services,"Thane, Maharashtra",570000,We are looking for Senior PHP Developer candidates matching the below requirements can apply for this position.Experience Required : 2-4 years.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Intlabs Technology Pvt.Ltd,"Thane, Maharashtra",300000,Zeal to learn new technologies and able to demonstrate the skills using previous projects is a definite plus.Candidate should have the ability to be focused on…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Wordpress Developer,Ealpha 4Tech,"Delhi, Delhi",340000,PHP Developer Jobs In Meetanshi Inc Posted On 21st August 2020Company Name: Meetanshi Inc Designation: PHP Developer Education : Any Graduate Location:…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,LIFARS,nan,550000,"Design build and maintain high performance, implementation of low-latency, high-availability, and performance applications.Total work: 4 years (Required).","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Web Developer,RedPin Technologies,"Mumbai, Maharashtra",540000,"Alakmalak Technologies was founded in the year 2006, which specializes in web development, website design, eCommerce development, Web Application, Custom…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer with Codeignitor Experience,ITecHope,"Bengaluru, Karnataka",510000,"String core PHP Hands on experience.Strong Expertise in CodeIgniter Framework .Good Knowledge of PHP5, MySQL, jQuery, Javascript, HTML5, CSS3, XML.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer ( Exp. Required: 6 months - 3 years),JD Softtech,"Govindapuram B.O Kuthiravattom, Kerala",400000,Mechbridge provides mechanical engineering solutions in Noida.We need to maintain a website which provide online solution for our products.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Core PHP Developer,Ealpha 4Tech,"Delhi, Delhi",480000,Project Name: Agrow- (Blockchain Based Solution).Role objective: Support which would help in generating more clicks / visitors to the website of Atulya Group.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Cyphware Infotech,"Gandhinagar, Gujarat",330000,PHP Developer Jobs In Meetanshi Inc Posted On 21st August 2020Company Name: Meetanshi Inc Designation: PHP Developer Education : Any Graduate Location:…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer - Min 1 year to 5 years of experience,Micra Solution,"Prabhadevi, Mumbai, Maharashtra",550000,"Professional experience using PHP/MY SQL.Expert knowledge of PHP scripting- Proficiency in HTML, CSS,.Proficiency in HTML, CSS, JavaScript, Jquery, Responsive…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer - Min 1 year to 5 years of experience,Intlabs Technology Pvt.Ltd,"Bengaluru, Karnataka",310000,"Krafty Solutions is looking for an enthusiastic, energetic, young-minded mobile application developer(experienced or fresher) who take pride in the work they do…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer / Angular Developer,Buybackmart,"Ghaziabad, Uttar Pradesh",330000,"Candidate must have great aptitude, desire to learn, and work in challenging environment.Candidate should be focused and self motivated.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Web Developer,mechbridge,"Vidyavihar, Mumbai, Maharashtra",300000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Junior PHP Developer,BTW Business Solutions,Gujarat,560000,Hands-on experience in designing and developing front end web and mobile-based applications using JavaScript/HTML5/CSS3/JQuery and related technologies.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP developer (Fresher),LIFARS,India,500000,Part-time PHP Programmer Description: *.We are looking for a new person for a position as a PHP programmer to manage and help fix our website.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,Technology Counter,"Mumbai, Maharashtra",380000,"Proficient understanding of web markup, including HTML5 and CSS3.Experience in converting PSD to HTML with responsive features.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,Ealpha 4Tech,"J. P. Nagar, Bengaluru, Karnataka",420000,"BCA, MCA, Computer Science, Computer Engineering.Should be good with English Communication.Should have good hands-on experience with PHP, MySQL, HTML, CSS.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Junior PHP Developer,Technokaar,"Ghaziabad, Uttar Pradesh",370000,"Alakmalak Technologies was founded in the year 2006, which specializes in web development, website design, eCommerce development, Web Application, Custom…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Web Developer,BTW Business Solutions,"Puducherry, Puducherry",340000,Part-time PHP Programmer Description: *.We are looking for a new person for a position as a PHP programmer to manage and help fix our website.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,nahar technologies,"Delhi, Delhi",570000,Software development: 1 year (Preferred).Total work: 1 year (Preferred).,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Sr. PHP Developer,Shopkees,"Pune, Maharashtra",530000,"Looking for PHP developer who will be responsible for development, support and maintenance of web applications / Portals and works under high supervision with…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP/MySQL Developer,Giggle and Bytes,nan,420000,We are hiring for Developers and Senior Developers - PHP (Back-end) profiles. Location : Work From Home till lock down Office location: Mohali Experience:…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,ITecHope,"Govindapuram B.O Kuthiravattom, Kerala",510000,"Looking for PHP developer who will be responsible for development, support and maintenance of web applications / Portals and works under high supervision with…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,Alakmalak Technologies Pvt. Ltd.,"Pune, Maharashtra",310000,"Krafty Solutions is looking for an enthusiastic, energetic, young-minded mobile application developer(experienced or fresher) who take pride in the work they do…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Sr. PHP Developer,Alakmalak Technologies Pvt. Ltd.,Gujarat,580000,"Alakmalak Technologies was founded in the year 2006, which specializes in web development, website design, eCommerce development, Web Application, Custom…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Junior PHP Developer,Biophlox Global,nan,370000,"Alakmalak Technologies was founded in the year 2006, which specializes in web development, website design, eCommerce development, Web Application, Custom…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Urgent Opening for PHP Developer with Laravel@Borivali,FirstNucleus Internet Technologies,"Pune, Maharashtra",470000,"Develop Php Websites Based on Requirements.Write, Test, Maintain and Debug Code.Job Types: Full-time, Walk-In.Salary: ₹25,000.00 - ₹30,000.00 per month.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,Maharaja Games,"Pune, Maharashtra",460000,We are looking for a Software developer who will be a part of a creative team that is responsible for all aspects of the ongoing software development from the…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP/ Flex Developer,SMR IT Solutions,"Bengaluru, Karnataka",580000,"1.Candidate should be ready to travel everyday, no Work from home will be there.2.Hands on Experience in Laravel,Spring,git,jira with 3 yrs is mandatory.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP/ Flex Developer,Vetron IT Services,nan,390000,"Innovary is seeking an experienced Front–end developer to help in the design, development and delivery.Solid Experience working with HTML, CSS3, Javascript and…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Web Developer,Giggle and Bytes,"Nashik, Maharashtra",420000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Shopkees,"Borivali, Mumbai, Maharashtra",560000,"Qualification -B-tech/bca/mca.Experience- 2 year and above.Salary: ₹15,000.00 - ₹30,000.00 per month.Total work: 2 years (Preferred).","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer - Min 1 year to 5 years of experience,IndianMoney.,"Calicut, Kerala",550000,We have an immediate requirement for PHP Developer interested candidates can share there updates resumes.Exp Level - 3 to 5 Years. Wear gloves and masks.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Core PHP Developer,Intlabs Technology Pvt.Ltd,"Ahmedabad, Gujarat",320000,"Software developers with minimum 4 years of good PHP, MYSQL, JavaScript, JQuery experience,.Where the Developer must have worked on Web Application involving…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Sr. PHP Developer,MAP Consulting,"Delhi, Delhi",450000,We are currently looking for an experienced PHP developer to join our expanding team.Minimum of 2years working experience of building object- oriented PHP…,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Experienced PHP Developer,Innovary Technologies,"Malad, Mumbai, Maharashtra",560000,Hiring PHP Developers 0-3 years & 3-5 years on urgent basis !Best career growth with excellent package will be availed for the dedicated employees.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,JD Softtech,"Malad, Mumbai, Maharashtra",370000,"Innovary is seeking an experienced Front–end developer to help in the design, development and delivery.Solid Experience working with HTML, CSS3, Javascript and…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
Wordpress Developer,Convergence IT Services,nan,470000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,MAP Consulting,nan,590000,"Should have strong knowledge of Core PHP, Jquery and JavaScript.Must have knowledge of OOPS Concepts.Should be ready to learn new things and take challenges.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Webonomics,nan,300000,"Professional experience using PHP/MY SQL.Expert knowledge of PHP scripting- Proficiency in HTML, CSS,.Proficiency in HTML, CSS, JavaScript, Jquery, Responsive…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer - Min 1 year to 5 years of experience,JD Softtech,nan,360000,"We are looking for a PHP developer to developed scalable software solutions.As a PHP web developer, you should be comfortable with both front-end and back-end…","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,JD Softtech,"Gurgaon, Haryana",340000,We are looking for a WordPress PHP developer to work on our plugin and building addon modules along with supporting customization requests.,"PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer / Angular Developer,Alakmalak Technologies Pvt. Ltd.,"Borivali, Mumbai, Maharashtra",320000,"This job is only for freshers of 2019-20 batch.BE/MCA/MCS/BCA/BCS.Work from home internship opportunity.Job Types: Full-time, Internship.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
PHP Developer,Esenceweb IT,"Gandhinagar, Gujarat",550000,"Integration of user-facing elements developed by front-end developers.We have a requirement for PHP Developer-CODEIGNITER.Write clean, well designed code.","PHP,Ajax,jQuery,MySQL,JavaScript,CSS,HTML,APIs,Unix,Linux, MVC Framework Architecture,PHPUnit- a unit testing framework,PHP- an open-source web framework,Photoshop,similar design tool,Good communication skills,A knack for problem-solving,The ability to think critically"
