Job_Name,Company_Name,Location,Salary,Description,Skills
Business Analyst,VMock Inc,India,570000,Cytel does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Xorosoft Technologies Private Limited,"Mumbai, Maharashtra",510000,Command over English speaking and decent Hindi.Excellent at Client handling and servicing.Knowledge of Financial Market is an added advantage.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Machint Solutions,"Bengaluru, Karnataka",570000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Professional 1 Technology Analyst (51005844),World Bank Group,"Hyderabad, Telangana",530000,"Â€¢ Experience in requirement gathering, gap analysis and business specs writingÂ.Â€¢ Should have sound knowledge in life insurance domain (Annuity/Payouts…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst- Sales Capabilities,"Cytel, India","Kochi, Kerala",530000,Strong analytical and quantitative skills; ability to work with business owners to define key business questions and to build data sets that answer those…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst,2basetechnologies,"Mohali, Punjab",510000,Assists in planning and designing business processes; assists in formulating recommendations to improve and support business activities.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Senior Business Analyst,DIV ESTATE,"Pune, Maharashtra",560000,"Ability to take business decisions.Understanding of IT landscapes and architecture, systems engineering concepts, business process re-engineering and business…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Networth Research,"Kochi, Kerala",520000,Strong analytical and quantitative skills; ability to work with business owners to define key business questions and to build data sets that answer those…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Oracle,"Kochi, Kerala",550000,Cytel does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (811617),DIV ESTATE,"Bengaluru, Karnataka",500000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Analyst,Saffron Consultancy Services,"Hyderabad, Telangana",540000,"We are looking for smart, energetic, and technically focused business analysts to join our fast-growing team in Mumbai!","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst,Deutsche Bank,"Pune, Maharashtra",560000,Work Experience: 0-2 years of relevant experience in business and financial research.The candidate should be comfortable sourcing data from open and paid…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Machint Solutions,"Kochi, Kerala",590000,"Job Responsibilities \* Identifying new business prospects from multiple sources like LinkedIn, existing database, social media research etc. \* Doing…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Research, Data Analytics - Analyst / Senior Analyst",Value Chain Solutions,nan,500000,We build talented and diverse teams to drive business results and encourage our people to develop to their full potential.What we’ll offer you.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Research, Data Analytics - Analyst / Senior Analyst",Refinitiv,"Bengaluru, Karnataka",570000,"Looking for Monitoring and Analytics lead who has prior experience in tools like Nexthink, Airwatch reporting, Airwatch Intelligence, ServiceNow Reporting.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Value Chain Solutions,nan,540000,"Should be expert at excel.Lead outreach partnerships to drive empanelment of students, teachers and schools .Project among other schools in the longer run.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,YES IT Labs,India,570000,We build talented and diverse teams to drive business results and encourage our people to develop to their full potential.What we’ll offer you.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Software Engineer/Programmer, Trainee, Fresher, Business Ana...",Techment Technology,nan,550000,"Prior experience in sales and business development is an add-on.BYJU’S is looking for passionate, self-driven, and focused individuals who.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Senior Business Analyst,Refinitiv,"Fort, Mumbai, Maharashtra",500000,Business Acumen: Having business smartness coupled with strong understanding of business concepts.Plan and implement the overall analytics and business…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
SENIOR BUSINESS ANALYST,FabHotels,India,570000,"Making a splash in a multi-billion dollar Digital Advertising industry.You'd fit right in if you:And if you’re excited about:@Merkle|Sokrati, you will:","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (Airline Crew Rostering & Planning),VMock Inc,"Mumbai, Maharashtra",550000,"Ability to take business decisions.Understanding of IT landscapes and architecture, systems engineering concepts, business process re-engineering and business…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Software Engineer/Programmer, Trainee, Fresher, Business Ana...",[x]cube LABS,"Mumbai, Maharashtra",540000,Create business process documents that capture each of the customer’s (Internal / External) key business processes in a structured manner keeping in mind the…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Dev Business Analyst, Senior",Refinitiv,"Jaipur, Rajasthan",580000,Flexibility to travel on business need preferred.Keeps pace with change – acquires knowledge/skills as the business evolves.Works with a sense of urgency.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Intelligence Analyst,[x]cube LABS,"Mumbai, Maharashtra",590000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Software Engineer/Programmer, Trainee, Fresher, Business Ana...",SoilTree Marketing Services Pvt Ltd,nan,510000,"Job Responsibilities \* Identifying new business prospects from multiple sources like LinkedIn, existing database, social media research etc. \* Doing…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analysis,63 moons technologies,nan,590000,"Bangalore, Karnataka - India | Posted - 29/01/2020.Strong oral and written communication skills, as well as strong documentation skills to describe existing…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,iBux Business Solutions,"New Delhi, Delhi",590000,Take charge of assignments independently.Ability to handle pressure and finish assignments on time.Should be willing to travel.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analysis,Capstone Technologies LLC,"Delhi, Delhi",510000,"Â€¢ Experience in requirement gathering, gap analysis and business specs writingÂ.Â€¢ Should have sound knowledge in life insurance domain (Annuity/Payouts…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (Airline Crew Rostering & Planning),Arthan careers,"Lucknow, Uttar Pradesh",530000,"Work with Developers, Product Managers, and other Business Analysts to turn business requirements into actionable specifications.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,CRIF,"Bengaluru, Karnataka",590000,"We connect everything: people, processes, data, and things.Education and Experience: Graduate in Engineering with 6 to 8 years’ experience of Commodity…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Pre-Sales Business Analyst - IT Software,Value Chain Solutions,India,540000,As a business analyst - sales engineer you’ll need to be able to thrive in a fast-paced work environment and be committed to contributing to Quantiphi’s…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Arthan careers,nan,550000,"Review, analyze and evaluate business systems and user needs.Document requirements, define scope and objectives and formulate systems to parallel overall…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,General Mills,"Durgapur, West Bengal",540000,"You will work closely with internal Flipkart Teams to identify, define, collect, and track key business metrics for products or business processes.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business analyst,Merkle Sokrati,"Mumbai, Maharashtra",580000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Xorosoft Technologies Private Limited,"Kochi, Kerala",550000,We build talented and diverse teams to drive business results and encourage our people to develop to their full potential.What we’ll offer you.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,iBux Business Solutions,"Delhi, Delhi",530000,Xorosoft is a multi-national Software Development Company with offices in Canada and India focused on developing innovative supply chain solutions.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Flipkart,"Chennai, Tamil Nadu",550000,As a business analyst - sales engineer you’ll need to be able to thrive in a fast-paced work environment and be committed to contributing to Quantiphi’s…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
"Research, Data Analytics - Analyst / Senior Analyst",Networth Research,"Thane, Maharashtra",580000,Candidate should have great online marketing skills.Candidate should have experience in online Internet marketing or at least should have an adequate knowledge…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analysis,Refinitiv,"Noida, Uttar Pradesh",520000,*Roles & Responsibilities: * Understand Client / Project Requirements/ Documentation Ask intelligent questions to client related to the project Create a…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,General Mills,"Fort, Mumbai, Maharashtra",520000,Cytel does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Deutsche Bank,"Bengaluru, Karnataka",560000,"Entrepreneurial / Entrepreneurial experience – building and leading businesses, including ownership and optimization of business performance metrics.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
SENIOR BUSINESS ANALYST,Xorosoft Technologies Private Limited,"Mumbai, Maharashtra",520000,Can develop business requirement for the product independently with little inputs from problem statements.Participates in identifying the risks involved in the…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Implementation Engineer/Business Analyst,2basetechnologies,"Thane, Maharashtra",510000,"He/ She will also aid in documenting current business processes and models.The role is responsible for the design, development and delivery of reporting and…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Development Associate -Sales,Techment Technology,nan,560000,"Ability to multi-task, prioritize, and manage time effectively.Source new sales opportunities through inbound lead follow-up and outbound cold calls and emails…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Associate – Business Analyst,RV Technologies Softwares Pvt Ltd,nan,520000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Refinitiv,"Indore, Madhya Pradesh",500000,"Elicit requirements using interviews, requirements workshops, surveys, site visits, business process review.Requirement Gathering with deliverables in project…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Domain Analyst - TeamLeader - Consumer,Machint Solutions,"Bengaluru, Karnataka",500000,"Experience with business case development.Assisting with the business case and technology requirements.Requirement analysis, management and communication.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Data and Business Analyst (Advance Excel User),Machint Solutions,nan,550000,"Upgrade monthly deliverables based on business requirements and facilitate the larger team create functional, high impact efficient reports.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Senior Business Analyst,DXC,nan,580000,"Stay on top of the key business metrics, analyze them, and provide actionable business insights to help improve business outcomes.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Pre-Sales Business Analyst - IT Software,"JPMorgan Chase Bank, N.A.","Kochi, Kerala",590000,Define configuration specifications and business analysis requirements.Experience in analysing data to draw business-relevant conclusions and in data…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,ANB Systems,"Delhi, Delhi",500000,Interfaces with business units including middle management and/or internal resources to ensure quality and timeliness through the testing of project/release…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Cotiviti India,"Gurgaon, Haryana",520000,Xorosoft is a multi-national Software Development Company with offices in Canada and India focused on developing innovative supply chain solutions.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Merkle Sokrati,"Gurgaon, Haryana",540000,Xorosoft is a multi-national Software Development Company with offices in Canada and India focused on developing innovative supply chain solutions.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Konstant Infosolutions,"Indore, Madhya Pradesh",510000,*Roles & Responsibilities: * Understand Client / Project Requirements/ Documentation Ask intelligent questions to client related to the project Create a…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Talent Zone Consultants,"Hyderabad, Telangana",530000,"Working at the intersection of business and technology, you'll interact with colleagues in various lines of businesses to learn about challenges and…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst Level,Refinitiv,"Thane, Maharashtra",560000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (Life Insurance/Vantage domain),EY,"Lucknow, Uttar Pradesh",560000,*Roles & Responsibilities: * Understand Client / Project Requirements/ Documentation Ask intelligent questions to client related to the project Create a…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Domain Analyst - TeamLeader - Consumer,Datagain Inc.,"Indore, Madhya Pradesh",590000,Prepare sector mapping to target potential clients and business opportunities.Identify key stakeholders as input to business development and client engagement…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Networth Research,"Gurgaon, Haryana",530000,"General Function: Ensure timely and accurate submission of License, Consulting, or Support Services Sales Teams commissions and/or bonuses in accordance with…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Merkle Sokrati,nan,540000,"Review, analyze and evaluate business systems and user needs.Document requirements, define scope and objectives and formulate systems to parallel overall…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Data Analyst,"Cascade California Realty, Inc","Mumbai, Maharashtra",570000,"Analyze client business goals, objectives & needs.Respond to RFPs, setup business calls & meetings with clients.Work closely with internal stakeholders.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Networth Research,"Mumbai, Maharashtra",530000,Prepare sector mapping to target potential clients and business opportunities.Identify key stakeholders as input to business development and client engagement…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,FabHotels,nan,540000,Interfaces with business units including middle management and/or internal resources to ensure quality and timeliness through the testing of project/release…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Quantiphi,"Chennai, Tamil Nadu",570000,Key Skills business development business analyst.Writing business requirement and proposed solutions.Ensuring the implementation of the solution is on track…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,DXC Technology India,"Mumbai, Maharashtra",530000,Business analyst: 1 year (Preferred).Having effective meetings with the business developers and developers.The candidate will be responsible for gathering the…,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,FabHotels,"Mumbai, Maharashtra",570000,Xorosoft is a multi-national Software Development Company with offices in Canada and India focused on developing innovative supply chain solutions.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Domain Analyst - TeamLeader - Consumer,Refinitiv,"Bengaluru, Karnataka",560000,"Supporting business development, account planning and delivery.Minimum 10-13 years experience in strategy, business analysis, industry research, management…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,SoilTree Marketing Services Pvt Ltd,nan,510000,"Review, analyze and evaluate business systems and user needs.Document requirements, define scope and objectives and formulate systems to parallel overall…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Refinitiv,"Gurgaon, Haryana",530000,Flexibility to travel on business need preferred.Keeps pace with change – acquires knowledge/skills as the business evolves.Works with a sense of urgency.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,General Mills,"Mumbai, Maharashtra",500000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (811617),Datagain Inc.,"Chennai, Tamil Nadu",500000,"Prior experience in sales and business development is an add-on.BYJU’S is looking for passionate, self-driven, and focused individuals who.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Cotiviti India,"Jaipur, Rajasthan",570000,"Work with Developers, Product Managers, and other Business Analysts to turn business requirements into actionable specifications.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,"Cytel, India","Bengaluru, Karnataka",560000,"Create use case models, business process flowcharts and screen mockups.Gather business requirements, convert the same to Business Requirement Documents (BRD)…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Sr. Business Analyst,Infor,"Hyderabad, Telangana",560000,"Supporting business development, account planning and delivery.Minimum 10-13 years experience in strategy, business analysis, industry research, management…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Analyst,DXC Technology India,"Gurgaon, Haryana",570000,"Qualification: Any Graduate Experience: 4 - 7 Years Employement: Permanent Skill Sets: Business Analyst, BA, Documentation, Capital Market, Requirement…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst - Growth,FabHotels,nan,580000,"Should be expert at excel.Lead outreach partnerships to drive empanelment of students, teachers and schools .Project among other schools in the longer run.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst (Mumbai),Saffron Consultancy Services,"Mumbai, Maharashtra",540000,Relevant Experience: 1-4 Years.Experience on Excel and SQL.Basics of coding on R/ Python.Good to have experience on BI tools like Tableau.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Techment Technology,"Fort, Mumbai, Maharashtra",510000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,Praxis Home retail,"Fort, Mumbai, Maharashtra",520000,"We are looking for a research associate / business analyst to join our team.While much of the work can be done during business hours in India, flexibility of…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Business Analyst,Saffron Consultancy Services,nan,530000,"Should be expert at excel.Lead outreach partnerships to drive empanelment of students, teachers and schools .Project among other schools in the longer run.","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Technical Business Analyst Manager,CEDCOSS Technologies,India,590000,We build talented and diverse teams to drive business results and encourage our people to develop to their full potential.What we’ll offer you.,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
Professional 1 Business Analyst (51005644),iBux Business Solutions,nan,510000,"And as a global business, Refinitiv relies on diversity of culture and thought to deliver on our goals.They gather and document business and technical data…","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure"
