Job_Name,Company_Name,Location,Salary,Description,Skills
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
HPC Technical Sales Specialist,Intel,"Bengaluru, Karnataka",NA,"At least 5 years' experience with High Performance Computing (HPC) and/or analytics system architectures (Scalar parallel clusters, grid computing, data…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,NA,1000000 - 3000000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Noida, Uttar Pradesh",670000,"Cloud Product and Solution Sales.3 Lac To 5 Lac P.A.Talent Zone Consultant, Sampige Road.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Bengaluru, Karnataka",620000,"Experience in cloud computing, as well as cloud market and competitive dynamics.Understanding of large scale computing solutions.May have project lead role.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Product Manager Building Object Model,IBM,"Gurgaon, Haryana",600000,Amazon Web Services (AWS) is leading the next paradigm shift in computing and is looking for world class candidates to manage our partnerships with the leading…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Job Opening for Pivotal Cloud Foundry,OutSystems,"Hyderabad, Telangana",780000,You will build the foundation for us to emerge as one India’s leading cognitive computing companies.You need to be adept at algorithms and foster a deep…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
DR8: Cloud Security Specialist (m/w),Mphasis,"Bengaluru, Karnataka",740000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Data Scientist,Microsoft,"Mumbai, Maharashtra",770000,"Design and implement APIs, abstractions and integration patterns to solve challenging distributed computing problems.Help us build a better Wells Fargo.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Manager, IT - Field Support",simulationHub,"Bengaluru, Karnataka",710000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
It Sales/ Cloud Computing Sales,Google,nan,620000,Should possess a good knowledge of advanced computing and mathematical processes.Quantsapp is India's first Option Trading Analytics platform on mobile.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Member of Technical Staff - Flow(QA Engineer),App Innovation Technologies Pvt Ltd,nan,690000,"At least 5 years' experience with High Performance Computing (HPC) and/or analytics system architectures (Scalar parallel clusters, grid computing, data…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer- Cloud DWH Engineer,KLA-Tencor,"Gnanambika Mills, Tamil Nadu",670000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Data Scientist,Space Consultants,"Pune, Maharashtra",640000,"Familiarity with software development cycles, source control systems (including Git), databases, and cloud computing platforms such as AWS.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
DevOps Cloud Engineer,Mphasis,nan,670000,Are you looking for an exciting and captivating position where you will be a part of the future of the Cloud space?Genuine believer of Cloud Computing!,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Bengaluru, Karnataka",620000,"Experience in cloud computing, as well as cloud market and competitive dynamics.Understanding of large scale computing solutions.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Customer Support Engineer,Total AISPL,"Bengaluru, Karnataka",700000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Analyst,KLA-Tencor,nan,720000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr. Manager - I Systems and Networking,ICS Consultancy Services,nan,680000,Cisco transforms next-generation data center and cloud deployments with our portfolio of products radically simplifying and optimising the entire application…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Support Executive,Collasys Global Services LLP,"Bengaluru, Karnataka",740000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Engineer,McAfee,"Bengaluru, Karnataka",690000,"Ability to translate workload requirements into public cloud or hybrid cloud technical architecture, incorporating Compute, Networking and Storage requirements…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Foetron,nan,730000,"Strong understanding of cloud computing, load balancing, networking and defining infrastructure as code is expected.Senior Cloud Devops Engineer-20000H6P.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead",Honeywell,"Hyderabad, Telangana",730000,Any experience in cloud computing like Pivotal will be an added advantage.Step into the world of Mphasis!Welcome to a world of customer-centric transformation…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sales Manager,McAfee,"Gurgaon, Haryana",640000,Cisco transforms next-generation data center and cloud deployments with our portfolio of products radically simplifying and optimising the entire application…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
OpenFOAM Hacker,Space Consultants,"Bengaluru, Karnataka",700000,Are you looking for an exciting and captivating position where you will be a part of the future of the Cloud space?Genuine believer of Cloud Computing!,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Google,"Bengaluru, Karnataka",730000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Data Scientist,Nethradhama Hospitals Pvt. Ltd,"Jayanagar 7th Block, Karnataka",670000,"Founded in 2012, we are a young and fast-growing company serving enterprises that are embracing the cost and flexibility advantages from cloud computing.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Solution Engineer (Presales) - Licence - Middleware (...,Honeywell,"Bengaluru, Karnataka",610000,"Working knowledge of IaaS, SaaS, PaaS and cloud computing.In-depth understanding of cloud software, digital twins, IoT applications, automation applications.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lock- Free– JVM– Multi Cluster,Johnson Controls,"Gurgaon, Haryana",660000,Exp. Level 00-03 Years.Python/Any other Programming Lang.Knowledge of Database (MySql/MSSQL/Postgres/MongoDB).,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Service Desk Technical Analyst,Oracle,"Pune, Maharashtra",620000,"Understanding on cloud computing solutions, hosted services, and underlying software infrastructure.Years of exp: 3 to 5 yrs.Typically reports to the Manager.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Software Developer C++ & Cloud,Space Consultants,India,730000,Greetings from Mission Sports Pvt Ltd!!We are looking for Technical Support Executive to monitor and maintainthe computer system and networks within an…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Citizengage,India,690000,"Our solutions use Big Data and advanced Business Intelligence features of SQL Server, AI and Cognitive Services including Azure Machine Learning, the latest…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
It Sales/ Cloud Computing Sales,CSG,"Bengaluru, Karnataka",600000,"O Cloud computing solutions (AWS, Azure, Google) is a significant plus.Operate as an escalation liaison between the frontline staff supporting the retail…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
SDE Senior,Oracle,nan,670000,"Job description, low-code style:As the #1 low-code application development platform, OutSystems provides customers with everything they need to build apps…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Consulting Engineer – Application Centric Infrastr...,WELLS FARGO BANK,"Bengaluru, Karnataka",650000,"Founded in 2012, we are a young and fast-growing company serving enterprises that are embracing the cost and flexibility advantages from cloud computing.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Citizengage,"Gnanambika Mills, Tamil Nadu",630000,What do we expect? Handle the day-to-day management of clients’ cloud-based solutions. Diagnose and troubleshoot technical issues Help customers successfully…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
IT Executive,Space Consultants,"Mumbai, Maharashtra",780000,"Looking for the full-time back end developer All Backend Developer must be experienced in developing robust mobile and desktop experiences using *HTML, HTML5…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Data Scientist,Total AISPL,"Pune, Maharashtra",760000,Greetings from Mission Sports Pvt Ltd!!We are looking for Technical Support Executive to monitor and maintainthe computer system and networks within an…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Customer Support Engineer,Magnitude Software,"Bengaluru, Karnataka",760000,Exp: 3 to 5+ years Skills & Responsibilities: Manage the configuration of the build infrastructure (Windows Server) Improve reliability and performance of…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Analyst,Oracle,nan,790000,"Experience in project management, application design and integration, and cloud computing (specifically Microsoft Azure).Proven work experience in IT.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Cloud Support Engineer II - Networks,DELL,"Hyderabad, Telangana",620000,"Location Mumbai Current Work Experience 13 - 15 years Skills (Mandatory): Strong Knowledge of IT Server Infrastructure installation, maintenance, monitoring…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer- Cloud DWH Engineer,Intel,"Gurgaon, Haryana",780000,"Manage full application stacks from the OS through custom applications using Amazon cloud-based computing environments.Salary: From ₹200,000.00 per year.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Principal Sales Consultant (Presales) - Cloud Solution Archi...,Microsoft,"Chennai, Tamil Nadu",680000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Magnitude Software,"Bengaluru, Karnataka",610000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lead Tech Support,Microsoft,"Bengaluru, Karnataka",640000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Cloud Engineer Trainee,WELLS FARGO BANK,"Bengaluru, Karnataka",660000,15+ years Research experience in advanced computing technologies & architectures.KLA advanced computing Labs’ mission in India is to deliver advanced parallel…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Backend Developer,Space Consultants,nan,650000,"At least 5 years' experience with High Performance Computing (HPC) and/or analytics system architectures (Scalar parallel clusters, grid computing, data…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Backend Developer,Honeywell,India,660000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Asp.Net Developer,Space Consultants,"Bengaluru, Karnataka",670000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr. Pre-Silicon Validation Engineer,Microsoft,"Bengaluru, Karnataka",620000,You will build the foundation for us to emerge as one India’s leading cognitive computing companies.You need to be adept at algorithms and foster a deep…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead",Collasys Global Services LLP,"Pune, Maharashtra",630000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Cloud Support Engineer II - Networks,Enzeo,"Bengaluru, Karnataka",720000,You will build the foundation for us to emerge as one India’s leading cognitive computing companies.You need to be adept at algorithms and foster a deep…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
IT Executive,Qualys,"Gurgaon, Haryana",740000,Are you excited about being part of an engineering team working with start-ups to ensure success as they move forward with cloud computing?,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr.Executive Sales – Windriver,Cisco Systems,nan,790000,"Nutanix is a global leader in cloud software and a pioneer in hyper-converged infrastructure solutions, making computing invisible anywhere.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Entytle,"Bengaluru, Karnataka",630000,"At least 5 years' experience with High Performance Computing (HPC) and/or analytics system architectures (Scalar parallel clusters, grid computing, data…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sales Manager,SonicWall,"Bengaluru, Karnataka",780000,"Ability to translate workload requirements into public cloud or hybrid cloud technical architecture, incorporating Compute, Networking and Storage requirements…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
DR8: Cloud Security Specialist (m/w),DELL,"Bengaluru, Karnataka",690000,"In a constantly changing world, we work together with our people, clients and communities to enable them to fulfill their potential to do great things.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Cloud Support Engineer II - Networks,DELL,India,660000,"With operations in 30 countries, we go the extra mile for our clients and accelerate their digital transformation with LTI’s Mosaic platform enabling their…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr.Executive Sales – Windriver,Qualys,nan,680000,"CI also offers access to the private and public cloud and enables secure self-service and automation.Core Infrastructure (CI) provides a stable, flexible, and…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
BI Developer,Morgan Stanley,"Bengaluru, Karnataka",780000,"Since then, we have worked on successive waves of technological change, including distributed computing, high-speed automation, enterprise UX and digital…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Security Engineer- Mainframe,Helpshift,"Bengaluru, Karnataka",770000,Join us to help build our leading-edge technology portfolio designed for cognitive business and optimized for cloud computing.How we’ll help you grow:,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,InstaSafe,"Bengaluru, Karnataka",700000,"This is an exciting opportunity to build the career as simulation software developer.In this role, you will develop and deliver the OpenFOAM solver based…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
OpenFOAM Hacker,Johnson Controls,"Mumbai, Maharashtra",780000,"Any experience in cloud computing like AWS, Azure, Pivotal will be an added advantage.Notice Period: 0-30 days.Experience in Micro UI and Microservices.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
It Sales/ Cloud Computing Sales,MAQ Software,"Bengaluru, Karnataka",690000,Experience developing platform/service/applications on AWS or public cloud platforms.We will be closely working with the customers who want to adopt Private…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Product Manager-Product Localization,GLOBALFOUNDRIES,nan,680000,Lead small-medium scale cloud enablement projects as a technical SME.Job Description - Cloud DWH Engineer.The person In this role will be responsible for the…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
