Job_Name,Company_Name,Location,Salary,Description,Skills
Node JS Lead,growel softech,"Pune, Maharashtra",580000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",570000,Considering the current scenario of pandemic- This position is applicable for only those candidates who are who are flexible for both- to work from home as well…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",440000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",580000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",440000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",470000,"We are looking for bright React, MERN stack developers to work in an energetic web app development environment.Advanced working experience with ReactJs.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Awesome Express JS/ Node JS/ Laravel Developer,growel softech,"Pune, Maharashtra",470000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",480000,Job Summary - Node JS Lead Basic Details Skills : Node JS Account /West/Infovision Location /West/Pune Role /Software Developer Job Title Node JS Lead…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",520000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",480000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,EngineerBabu,"Pune, Maharashtra",510000,"We are looking for bright React, MERN stack developers to work in an energetic web app development environment.Advanced working experience with ReactJs.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,Cliffex,"Pune, Maharashtra",490000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",490000,"Experience: 1-3 yrs (Relevant 1 yr).Skills : React.js, Redux, Node.js, javascript, jquery, mongoDB, Express.js, Loopback.js, GitLab, GitHub, Bitbucket, ESLint,…","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",470000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,EngineerBabu,"Pune, Maharashtra",490000,"Implement full-stack projects with CI/CD pipeline.Full stack application development: 1 year (Preferred).Proficient in Technology stacks – MEAN, MERN, Django.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
MERN Stack Developer,Simform,"Pune, Maharashtra",570000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,Chapter247,nan,530000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
NodeJS Developer,growel softech,"Pune, Maharashtra",570000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",520000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",440000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",590000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",560000,Job Summary - Node JS Lead Basic Details Skills : Node JS Account /West/Infovision Location /West/Pune Role /Software Developer Job Title Node JS Lead…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",500000,"Experience in React JS, developer tools such as Chrome Developer Tools, modern frameworks like Flexbox & Sass.Intermediate Level HTML5, CSS3, JavaScript.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",560000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Full Stack Developer/ Mern stack Developer,growel softech,"Pune, Maharashtra",570000,"Occasionally working as a software developer if the situation demands.Delivering training sessions and providing technical guidance to the developers, deep…","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Bengaluru, Karnataka",570000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",440000,Job Summary - Node JS Lead Basic Details Skills : Node JS Account /West/Infovision Location /West/Pune Role /Software Developer Job Title Node JS Lead…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",540000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,Simform,"Pune, Maharashtra",520000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",550000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",420000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",500000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",580000,Job Summary - Node JS Lead Basic Details Skills : Node JS Account /West/Infovision Location /West/Pune Role /Software Developer Job Title Node JS Lead…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",540000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",490000,Intelligaia is looking for enthusiastic MERN stack(React.js major) developers to work on our products and create Micro Services/Web Apps/Modular software etc.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
MERN Stack Developer,Gito.me,"Pune, Maharashtra",480000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",410000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",470000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",400000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",480000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,ABC for Technology Training,"Indore, Madhya Pradesh",540000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",530000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Full Stack Developer/ Mern stack Developer,growel softech,"Pune, Maharashtra",410000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,nan,550000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",450000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",500000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,nan,590000,Job Summary - Node JS Lead Basic Details Skills : Node JS Account /West/Infovision Location /West/Pune Role /Software Developer Job Title Node JS Lead…,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",520000,"Implement full-stack projects with CI/CD pipeline.Full stack application development: 1 year (Preferred).Proficient in Technology stacks – MEAN, MERN, Django.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
ReactJS Developer (MERN),growel softech,"Pune, Maharashtra",550000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",570000,Intelligaia is looking for enthusiastic MERN stack(React.js major) developers to work on our products and create Micro Services/Web Apps/Modular software etc.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",470000,"Occasionally working as a software developer if the situation demands.Delivering training sessions and providing technical guidance to the developers, deep…","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",460000,"We are looking for bright React, MERN stack developers to work in an energetic web app development environment.Advanced working experience with ReactJs.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",490000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",560000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Full Stack Developer/ Mern stack Developer,growel softech,nan,580000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Ahmedabad, Gujarat",440000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Full Stack Developer,growel softech,"Pune, Maharashtra",490000,Intelligaia is looking for enthusiastic MERN stack(React.js major) developers to work on our products and create Micro Services/Web Apps/Modular software etc.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
NodeJS Developer,growel softech,"Pune, Maharashtra",570000,"We are looking for bright React, MERN stack developers to work in an energetic web app development environment.Advanced working experience with ReactJs.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,nan,590000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",590000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,Cliffex,"Pune, Maharashtra",580000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",590000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
NodeJS Developer,growel softech,nan,510000,Intelligaia is looking for enthusiastic MERN stack(React.js major) developers to work on our products and create Micro Services/Web Apps/Modular software etc.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Full Stack Developer_MERN/MEAN,Cliffex,"Pune, Maharashtra",590000,"We are looking for bright React, MERN stack developers to work in an energetic web app development environment.Advanced working experience with ReactJs.","MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",510000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
Node JS Lead,growel softech,"Pune, Maharashtra",420000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
MERN Stack Developer,growel softech,"Pune, Maharashtra",480000,Job Summary - Node JS Lead.Job Title Node JS Lead.Experience Required (yrs) 6 - 9 years.Requested time : immediate & 15 days.,"MongoDB,Express JS,React, NodeJS,HTML5,CSS3,JavaScript,GitHub,Git,Python,Java,Ruby,Web architecture,HTTP and REST,Database storage,relational data,Knowledge of NoSQL databases,Knowledge of web storage,Basic design skills,NPM,Soft skills"
