Job_Name,Company_Name,Location,Salary,Description,Skills
Engineer,Sonata Software,"Bengaluru, Karnataka",NA,"Sonata is a global technology company, that enables successful platform based digital transformation initiatives for enterprises, to create businesses that are…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Cloud & DevOps Specialist,SAGE Publications India Pvt. Ltd. Cookies Privacy...,"Delhi, Delhi",NA,"Cloud Infrastructure Engineer (10 Years).Responsibilities and common tasks include.Build, monitor, and manage the cloud infrastructure.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Security Engineer,6sense,"Pune, Maharashtra",NA,Mentor software engineers and act as a subject matter expert for security issues and provide guidance on best practices.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Lead Data Engineer - BigData,Société Générale,"Chennai, Tamil Nadu",NA,"In an Agile context, the candidate should:Work in a team with agile practices (Scrum, Kanban, DevOps, pair programming, etc.).Mastery of SPARK and SCALA.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Lead Engineer - Warehouse Services Management,Maersk,"Bengaluru, Karnataka",NA,"Do you have passion for application designing, development and big data programming?Do you aspire to build digital solutions on cloud?","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Skuad Pte Ltd.,"Gurgaon, Haryana",NA,"Are you someone who has a scrappy entrepreneurial attitude and wants to solve real-world challenges?Do you eat, breathe and sleep code?","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps/DevOPS engineer/Python,Markelytics Solutions India Private Limited,"Mumbai, Maharashtra",NA,Openings in the department of Web Applications for DevOps Engineer:Weâ€™re looking for motivated professionals to play a vital role in developing and scaling…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Software Engineer,"Continuum Managed Services, LLC","Pune, Maharashtra",NA,"Overview: *Technology / Tools stack* Design and build large-scale, enterprise-level SAAS software GoLang, Cassandra, Kafka, ReactJS, GraphQL JMeter, Selenium…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior DevOps Engineer,Jivox,NA,NA,"Jivox is transforming the way the world experiences digital marketing.We connect brands with their audiences in the most personalized way: using big data, AI…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,NA,NA,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Systems Engineer-Python,ULTISOURCE,"Thiruvananthapuram, Kerala",930000,Urgently need a junior DevOps Engineer with 1 - 2 years hands-on experience.Must have good communication skills and immediate joiners.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Refinitiv,"Hyderabad, Telangana",840000,"Good experience with AWS Services.Proficiency in modern programming language such as Python,Java, Ruby, Groovy, Shell scripting.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
"DevOps Engineer II - Bengaluru, India",Hewlett Packard Enterprise,"Thiruvananthapuram, Kerala",900000,"Gnani.ai is looking to hire software developer 2+ Years experience, with keen interest in design and developing enterprise software at scale.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Société Générale,"Chennai, Tamil Nadu",890000,Job Location : * India (Remote full time).Relevant experience working on Cloud infrastructure & architecture.A deep understanding of Azure cloud platform.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Engineer,Refinitiv,"Pune, Maharashtra",950000,"Cloud Infrastructure Engineer (10 Years).Responsibilities and common tasks include.Build, monitor, and manage the cloud infrastructure.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Giggso Ind P Ltd,nan,860000,"Do you have passion for application designing, development and big data programming?Do you aspire to build digital solutions on cloud?","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
IAM Engineer,Micro Focus,"Bengaluru, Karnataka",980000,"Jivox is transforming the way the world experiences digital marketing.We connect brands with their audiences in the most personalized way: using big data, AI…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Cloud Engineer,Mirketa,nan,990000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,LRR Technologies Hyderabad Private Limited,"Pune, Maharashtra",820000,2 yrs to 4 yrs.Build automation capability in product teams irrespective of the Java Tech Stack.Design and enhance automation frameworks.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,nan,960000,"As an S&L Infrastructure Engineer, you will work closely with S&L's customers in designing, deploying, managing & maintenance of these different cloud and on…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DEVOPS AUTOMATION QUALITY ASSURANCE ENGINEER,Oracle India Pvt Ltd,nan,980000,"Applicants are required to read, write, and speak the following languages: English.Preferred Degree: Any Engineering Degree (Computer science preferred).","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Lead Data Engineer - BigData,SumTotal,"Bengaluru, Karnataka",870000,Job Location : * India (Remote full time).Relevant experience working on Cloud infrastructure & architecture.A deep understanding of Azure cloud platform.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,S&L International,nan,920000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Skuad Pte Ltd.,"Bengaluru, Karnataka",910000,"Experienced (relevant combo of work and education).Are you curious, motivated, and forward-thinking?At FIS you’ll have the opportunity to work on some of the…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Giggso Ind P Ltd,"Pune, Maharashtra",800000,Analog Devices (NASDAQ: ADI) designs and manufactures semiconductor products and solutions.We enable our customers to interpret the world around us by…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps/DevOPS engineer/Python,Oracle,"Indore, Madhya Pradesh",850000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Devops Engineer For top MNC,NCR,"Pune, Maharashtra",830000,Senior Production support lead/engineer role with having more than 8+ years of experience in handling production support activities with good knowledge on…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Sr. DevOps Engineer,Attra,"Bengaluru, Karnataka",820000,"Sonata is a global technology company, that enables successful platform based digital transformation initiatives for enterprises, to create businesses that are…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,PDI,"Pune, Maharashtra",880000,"Skills: Ansible, AWS, GCP (Highly Preferred).Location: Hyderabad or working remotely from any location In India.Maintain source code repositories using Git.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Oracle India Pvt Ltd,nan,980000,Mentor software engineers and act as a subject matter expert for security issues and provide guidance on best practices.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Azure Cloud Engineer,FIS Global,"Bengaluru, Karnataka",800000,"Design, build and manage infrastructure and technology powering our platform.Responsible for building and operating all aspects of AWS cloud-based…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,"Continuum Managed Services, LLC","Bengaluru, Karnataka",880000,Provide technical leadership to a team of DevOps engineers.Provide technical leadership to a team of DevOps engineers.Total work: 10 years (Preferred).,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,TalentPundits,nan,970000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Salesforce Devops Release Engineer – US Shifts,Refinitiv,"Bengaluru, Karnataka",840000,"Architect the Cloud deployment, collaborating with DevOps teams to design the next generation of application deployment architecture, and developing the…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Sr. DevOps Engineer,Talent Acquisition,"Mumbai, Maharashtra",900000,2 yrs to 4 yrs.Build automation capability in product teams irrespective of the Java Tech Stack.Design and enhance automation frameworks.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Head of Engineering,Mammoth Analytics,"Hyderabad, Telangana",950000,"Job description - Carrier Corporation is an American air conditioning brand of the UTC Climate, Controls & Security. It was founded in 1915 as an independent…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Data Visualization Engineer (Spotfire),Refinitiv,nan,970000,"Do you have passion for application designing, development and big data programming?Do you aspire to build digital solutions on cloud?","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Hiring AWS DevOps Engineer,Aleron,"Pune, Maharashtra",810000,Urgently need a junior DevOps Engineer with 1 - 2 years hands-on experience.Must have good communication skills and immediate joiners.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Software Sr Engineer- (Java-J2EE Micro Services),Innovecture,"Pune, Maharashtra",860000,"As an S&L Infrastructure Engineer, you will work closely with S&L's customers in designing, deploying, managing & maintenance of these different cloud and on…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Automation Engineer,MasterCard,nan,900000,"The engineer/consultant performs all administration, management, configuration, testing and integration tasks related to the systems.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior DevOps-Network Engineer,"Continuum Managed Services, LLC","Hyderabad, Telangana",910000,"You will be an instrumental part of our client’s engineering team, responsible for delivering end-to-end solutions from initial concept through finished…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Azure Cloud Engineer,PDI,"Bengaluru, Karnataka",860000,Minimum 2 years of relevant experience.Experience in Cloud Technology for Deployment of Services is a plus (Docker / Kubernetes / OpenShift / Pivotal / AWS /…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Innovecture,nan,820000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Systems Engineer-Python,TalentPundits,"Kochi, Kerala",850000,"That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Azure Cloud Engineer,NCR,"Pune, Maharashtra",830000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,NCR,"Bengaluru, Karnataka",860000,Job Location : * India (Remote full time).Relevant experience working on Cloud infrastructure & architecture.A deep understanding of Azure cloud platform.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Security Engineer,Metric Tree Labs,"Hyderabad, Telangana",860000,Manage a large team of very talented engineers.We are looking for a dynamic technical leader to head our engineering organisation which would entail the…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Analog Devices,"Mumbai, Maharashtra",830000,"As a back-end engineer, this will be a fun and challenging role with a great opportunity to have a direct influence on the product, architecture and technical…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps Engineer,Kongsberg Digital India,nan,800000,"Overview: *Technology / Tools stack* Design and build large-scale, enterprise-level SAAS software GoLang, Cassandra, Kafka, ReactJS, GraphQL JMeter, Selenium…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Refinitiv,"Pune, Maharashtra",990000,"Develop, mentor and direct efforts of cloud systems engineers and DevOps engineers.Refinitiv is the #1 portal for online foreign exchange trading, offering…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Azure Cloud Engineer,Sonata Software,nan,940000,Senior Production support lead/engineer role with having more than 8+ years of experience in handling production support activities with good knowledge on…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Automation Engineer,HDFC Life,"Pune, Maharashtra",820000,Good knowledge in Linux/Unix.Develop and maintain build scripts and tools that will enable build automation and improve the build infrastructure.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Colortokens,"Pune, Maharashtra",980000,"Architect the Cloud deployment, collaborating with DevOps teams to design the next generation of application deployment architecture, and developing the…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Sr. Quality Engineer,Calsoft Private Limited,nan,800000,Mentor software engineers and act as a subject matter expert for security issues and provide guidance on best practices.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Sr. DevOps Engineer,Analog Devices,"Hyderabad, Telangana",860000,"Job description - Carrier Corporation is an American air conditioning brand of the UTC Climate, Controls & Security. It was founded in 1915 as an independent…","Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
DevOps/DevOPS engineer/Python,SAGE Publications India Pvt. Ltd. Cookies Privacy...,"Pune, Maharashtra",810000,What do we do at Kognitwin Energy?Kongsberg Digital’s solutions for the energy sector enables our customers to optimize and manage their operations.,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Technologist,Markelytics Solutions India Private Limited,"Pune, Maharashtra",900000,Systems engineer: 1 year (Preferred).We are looking for a Python Developer/System Engineer with 2+ years of experience in web/scripting/Automation to be a part…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
Senior Engineer – DevOps (Ansible),Meteonic Innovation,"New Delhi, Delhi",820000,Most AI companies focus narrowly on technology.Most consulting firms focus narrowly on business processes.This role is heavy on automation and integration of…,"Linux Fundamentals,Scripting,Knowledge On Various DevOps,Technologies,Continuous Integration,Continuous Delivery,Infrastructure As Code,Key concepts of DevOps,Soft skills,Strong Communication,Collaboration Skills, Software Security Skills,Testing Skills,Proactivity"
